index,breathing_force
10129,327107072
10130,327148032
10131,327172608
10132,327197184
10133,327172608
10134,327115264
10135,327041536
10136,326951424
10137,326828544
10138,326697472
10139,326574592
10140,326427136
10141,326255104
10142,326066688
10143,325935616
10144,325779968
10145,325657088
10146,325526016
10147,325403136
10148,325296640
10149,325198336
10150,325091840
10151,325042688
10152,325001728
10153,324952576
10154,324928000
10155,324952576
10156,324829696
10157,324755968
10158,324641280
10159,324518400
10160,324477440
10161,324395520
10162,324338176
10163,324305408
10164,324223488
10165,324182528
10166,324207104
10167,324198912
10168,324166144
10169,324141568
10170,324108800
10171,324084224
10172,324035072
10173,324035072
10174,324018688
10175,324043264
10176,324043264
10177,324043264
10178,324051456
10179,324043264
10180,324067840
10181,324108800
10182,324207104
10183,324280832
10184,324305408
10185,324297216
10186,324280832
10187,324239872
10188,324133376
10189,324092416
10190,324059648
10191,323985920
10192,323994112
10193,323912192
10194,323920384
10195,323953152
10196,323985920
10197,323969536
10198,323944960
10199,323944960
10200,323928576
10201,323912192
10202,323944960
10203,324026880
10204,324133376
10205,324297216
10206,324436480
10207,324600320
10208,324747776
10209,324928000
10210,325132800
10211,325321216
10212,325517824
10213,325706240
10214,325853696
10215,326042112
10216,326148608
10217,326222336
10218,326312448
10219,326410752
10220,326509056
10221,326590976
10222,326640128
10223,326697472
10224,326795776
10225,326836736
10226,326885888
10227,326935040
10228,326984192
10229,327008768
10230,327049728
10231,327082496
10232,327123456
10233,327156224
10234,327188992
10235,327205376
10236,327164416
10237,327066112
10238,326984192
10239,326869504
10240,326771200
10241,326607360
10242,326443520
10243,326263296
10244,326009344
10245,325820928
10246,325607936
10247,325403136
10248,325255680
10249,325157376
10250,325034496
10251,324862464
10252,324780544
10253,324690432
10254,324583936
10255,324518400
10256,324469248
10257,324428288
10258,324411904
10259,324354560
10260,324354560
10261,324379136
10262,324297216
10263,324272640
10264,324198912
10265,324141568
10266,324116992
10267,324059648
10268,324067840
10269,324010496
10270,323985920
10271,324010496
10272,324043264
10273,324076032
10274,324076032
10275,324051456
10276,324051456
10277,324018688
10278,323985920
10279,324018688
10280,324026880
10281,324051456
10282,324059648
10283,324067840
10284,324067840
10285,324092416
10286,324116992
10287,324166144
10288,324198912
10289,324248064
10290,324272640
10291,324362752
10292,324411904
10293,324477440
10294,324567552
10295,324502016
10296,324502016
10297,324387328
10298,324297216
10299,324264448
10300,324198912
10301,324190720
10302,324108800
10303,324084224
10304,324092416
10305,324141568
10306,324157952
10307,324149760
10308,324149760
10309,324149760
10310,324125184
10311,324133376
10312,324215296
10313,324329984
10314,324493824
10315,324575744
10316,324723200
10317,324829696
10318,324968960
10319,325091840
10320,325255680
10321,325452288
10322,325591552
10323,325730816
10324,325886464
10325,326009344
10326,326132224
10327,326181376
10328,326238720
10329,326320640
10330,326369792
10331,326443520
10332,326484480
10333,326541824
10334,326623744
10335,326689280
10336,326738432
10337,326787584
10338,326828544
10339,326853120
10340,326877696
10341,326910464
10342,326943232
10343,326943232
10344,326935040
10345,326869504
10346,326763008
10347,326640128
10348,326517248
10349,326427136
10350,326246912
10351,326124032
10352,326058496
10353,325878272
10354,325771776
10355,325550592
10356,325362176
10357,325231104
10358,325083648
10359,324985344
10360,324870656
10361,324764160
10362,324690432
10363,324641280
10364,324592128
10365,324518400
10366,324461056
10367,324420096
10368,324354560
10369,324289024
10370,324264448
10371,324248064
10372,324223488
10373,324207104
10374,324190720
10375,324198912
10376,324190720
10377,324190720
10378,324207104
10379,324272640
10380,324321792
10381,324362752
10382,324461056
10383,324379136
10384,324403712
10385,324297216
10386,324190720
10387,324157952
10388,324108800
10389,324051456
10390,324051456
10391,323985920
10392,324002304
10393,324043264
10394,324092416
10395,324084224
10396,324084224
10397,324092416
10398,324059648
10399,324018688
10400,324035072
10401,324043264
10402,324067840
10403,324084224
10404,324108800
10405,324116992
10406,324149760
10407,324182528
10408,324215296
10409,324272640
10410,324395520
10411,324477440
10412,324600320
10413,324755968
10414,324788736
10415,324952576
10416,324968960
10417,325018112
10418,325091840
10419,325116416
10420,325206528
10421,325272064
10422,325353984
10423,325501440
10424,325665280
10425,325820928
10426,325968384
10427,326115840
10428,326255104
10429,326377984
10430,326468096
10431,326599168
10432,326689280
10433,326787584
10434,326853120
10435,326910464
10436,326951424
10437,326992384
10438,327008768
10439,327049728
10440,327008768
10441,326935040
10442,326844928
10443,326730240
10444,326623744
10445,326468096
10446,326279680
10447,326124032
10448,325960192
10449,325820928
10450,325698048
10451,325509632
10452,325394944
10453,325304832
10454,325231104
10455,325140992
10456,325091840
10457,324985344
10458,324878848
10459,324788736
10460,324698624
10461,324633088
10462,324583936
10463,324510208
10464,324485632
10465,324444672
10466,324436480
10467,324428288
10468,324452864
10469,324526592
10470,324452864
10471,324444672
10472,324329984
10473,324239872
10474,324198912
10475,324133376
10476,324100608
10477,324084224
10478,324035072
10479,324051456
10480,324108800
10481,324116992
10482,324100608
10483,324092416
10484,324100608
10485,324067840
10486,324026880
10487,324026880
10488,324059648
10489,324059648
10490,324092416
10491,324108800
10492,324133376
10493,324149760
10494,324239872
10495,324313600
10496,324362752
10497,324452864
10498,324403712
10499,324444672
10500,324338176
10501,324264448
10502,324239872
10503,324198912
10504,324149760
10505,324084224
10506,324018688
10507,324002304
10508,324051456
10509,324092416
10510,324067840
10511,324084224
10512,324084224
10513,324035072
10514,324010496
10515,324026880
10516,324035072
10517,324067840
10518,324149760
10519,324182528
10520,324182528
10521,324198912
10522,324207104
10523,324198912
10524,324133376
10525,324108800
10526,324076032
10527,324010496
10528,324010496
10529,323953152
10530,324018688
10531,324157952
10532,324313600
10533,324436480
10534,324542976
10535,324690432
10536,324805120
10537,324870656
10538,325009920
10539,325149184
10540,325280256
10541,325419520
10542,325566976
10543,325739008
10544,325853696
10545,326001152
10546,326189568
10547,326287872
10548,326451712
10549,326533632
10550,326590976
10551,326664704
10552,326705664
10553,326763008
10554,326795776
10555,326844928
10556,326902272
10557,326959616
10558,327000576
10559,327041536
10560,327090688
10561,327107072
10562,327123456
10563,327115264
10564,327082496
10565,327025152
10566,326926848
10567,326812160
10568,326623744
10569,326484480
10570,326386176
10571,326222336
10572,326099456
10573,325894656
10574,325698048
10575,325534208
10576,325345792
10577,325263872
10578,325091840
10579,324968960
10580,324911616
10581,324846080
10582,324764160
10583,324698624
10584,324616704
10585,324551168
10586,324461056
10587,324420096
10588,324379136
10589,324354560
10590,324305408
10591,324272640
10592,324248064
10593,324215296
10594,324207104
10595,324215296
10596,324231680
10597,324272640
10598,324321792
10599,324387328
10600,324444672
10601,324444672
10602,324444672
10603,324403712
10604,324280832
10605,324239872
10606,324190720
10607,324116992
10608,324116992
10609,324043264
10610,324035072
10611,324076032
10612,324125184
10613,324141568
10614,324133376
10615,324141568
10616,324125184
10617,324084224
10618,324084224
10619,324076032
10620,324092416
10621,324116992
10622,324125184
10623,324190720
10624,324272640
10625,324403712
10626,324542976
10627,324723200
10628,324944384
10629,325190144
10630,325403136
10631,325591552
10632,325779968
10633,325968384
10634,326164992
10635,326255104
10636,326361600
10637,326492672
10638,326566400
10639,326681088
10640,326713856
10641,326771200
10642,326869504
10643,326910464
10644,326959616
10645,327000576
10646,327033344
10647,327082496
10648,327090688
10649,327115264
10650,327139840
10651,327164416
10652,327180800
10653,327156224
10654,327082496
10655,327000576
10656,326861312
10657,326689280
10658,326500864
10659,326394368
10660,326197760
10661,326066688
10662,325861888
10663,325722624
10664,325591552
10665,325411328
10666,325313024
10667,325149184
10668,325009920
10669,324919808
10670,324878848
10671,324813312
10672,324772352
10673,324755968
10674,324739584
10675,324706816
10676,324682240
10677,324641280
10678,324600320
10679,324542976
10680,324502016
10681,324461056
10682,324452864
10683,324411904
10684,324444672
10685,324452864
10686,324420096
10687,324354560
10688,324272640
10689,324215296
10690,324174336
10691,324125184
10692,324141568
10693,324067840
10694,324043264
10695,324092416
10696,324100608
10697,324133376
10698,324116992
10699,324100608
10700,324108800
10701,324076032
10702,324043264
10703,324059648
10704,324067840
10705,324092416
10706,324108800
10707,324157952
10708,324215296
10709,324256256
10710,324313600
10711,324321792
10712,324329984
10713,324313600
10714,324223488
10715,324182528
10716,324149760
10717,324092416
10718,324100608
10719,324026880
10720,324018688
10721,324067840
10722,324100608
10723,324116992
10724,324116992
10725,324125184
10726,324116992
10727,324092416
10728,324059648
10729,324084224
10730,324092416
10731,324100608
10732,324108800
10733,324125184
10734,324198912
10735,324329984
10736,324469248
10737,324649472
10738,324837888
10739,324919808
10740,325083648
10741,325157376
10742,325190144
10743,325304832
10744,325362176
10745,325485056
10746,325575168
10747,325648896
10748,325796352
10749,325976576
10750,326148608
10751,326279680
10752,326418944
10753,326541824
10754,326623744
10755,326713856
10756,326795776
10757,326853120
10758,326918656
10759,326984192
10760,327041536
10761,327074304
10762,327098880
10763,327156224
10764,327180800
10765,327205376
10766,327139840
10767,327008768
10768,326844928
10769,326681088
10770,326509056
10771,326353408
10772,326189568
10773,326066688
10774,325960192
10775,325861888
10776,325779968
10777,325616128
10778,325493248
10779,325353984
10780,325206528
10781,325116416
10782,325034496
10783,324977152
10784,324919808
10785,324878848
10786,324887040
10787,324805120
10788,324747776
10789,324641280
10790,324551168
10791,324510208
10792,324428288
10793,324379136
10794,324379136
10795,324280832
10796,324264448
10797,324289024
10798,324313600
10799,324297216
10800,324264448
10801,324239872
10802,324215296
10803,324174336
10804,324174336
10805,324182528
10806,324190720
10807,324215296
10808,324223488
10809,324239872
10810,324256256
10811,324280832
10812,324379136
10813,324469248
10814,324534784
10815,324493824
10816,324526592
10817,324469248
10818,324370944
10819,324370944
10820,324329984
10821,324280832
10822,324264448
10823,324190720
10824,324182528
10825,324231680
10826,324329984
10827,324420096
10828,324551168
10829,324674048
10830,324772352
10831,324837888
10832,324985344
10833,325124608
10834,325280256
10835,325460480
10836,325607936
10837,325755392
10838,325894656
10839,326025728
10840,326074880
10841,326238720
10842,326361600
10843,326525440
10844,326615552
10845,326648320
10846,326705664
10847,326787584
10848,326844928
10849,326877696
10850,326918656
10851,326976000
10852,327033344
10853,327098880
10854,327115264
10855,327164416
10856,327172608
10857,327205376
10858,327197184
10859,327197184
10860,327139840
10861,327066112
10862,326943232
10863,326836736
10864,326746624
10865,326615552
10866,326517248
10867,326353408
10868,326148608
10869,325976576
10870,325747200
10871,325616128
10872,325444096
10873,325288448
10874,325173760
10875,325091840
10876,325001728
10877,324895232
10878,324821504
10879,324723200
10880,324633088
10881,324551168
10882,324502016
10883,324461056
10884,324452864
10885,324420096
10886,324428288
10887,324444672
10888,324362752
10889,324329984
10890,324231680
10891,324215296
10892,324182528
10893,324133376
10894,324166144
10895,324084224
10896,324059648
10897,324100608
10898,324157952
10899,324149760
10900,324141568
10901,324149760
10902,324141568
10903,324100608
10904,324100608
10905,324108800
10906,324125184
10907,324149760
10908,324182528
10909,324231680
10910,324264448
10911,324305408
10912,324395520
10913,324338176
10914,324362752
10915,324297216
10916,324215296
10917,324190720
10918,324116992
10919,324149760
10920,324157952
10921,324231680
10922,324346368
10923,324518400
10924,324665856
10925,324805120
10926,324952576
10927,325083648
10928,325206528
10929,325345792
10930,325501440
10931,325689856
10932,325853696
10933,326017536
10934,326197760
10935,326369792
10936,326500864
10937,326615552
10938,326730240
10939,326803968
10940,326877696
10941,326959616
10942,327008768
10943,327074304
10944,327131648
10945,327164416
10946,327205376
10947,327205376
10948,327197184
10949,327148032
10950,327049728
10951,326910464
10952,326787584
10953,326656512
10954,326533632
10955,326394368
10956,326263296
10957,326115840
10958,325919232
10959,325730816
10960,325575168
10961,325427712
10962,325288448
10963,325165568
10964,325075456
10965,325026304
10966,325009920
10967,324960768
10968,324887040
10969,324788736
10970,324674048
10971,324592128
10972,324518400
10973,324436480
10974,324428288
10975,324346368
10976,324321792
10977,324329984
10978,324321792
10979,324297216
10980,324256256
10981,324248064
10982,324231680
10983,324174336
10984,324157952
10985,324174336
10986,324182528
10987,324190720
10988,324207104
10989,324207104
10990,324207104
10991,324215296
10992,324239872
10993,324289024
10994,324338176
10995,324428288
10996,324469248
10997,324534784
10998,324608512
10999,324502016
11000,324526592
11001,324395520
11002,324346368
11003,324297216
11004,324215296
11005,324198912
11006,324116992
11007,324084224
11008,324133376
11009,324166144
11010,324190720
11011,324182528
11012,324198912
11013,324166144
11014,324133376
11015,324125184
11016,324116992
11017,324141568
11018,324157952
11019,324166144
11020,324182528
11021,324182528
11022,324207104
11023,324239872
11024,324305408
11025,324403712
11026,324477440
11027,324592128
11028,324739584
11029,324829696
11030,324862464
11031,324944384
11032,325009920
11033,325100032
11034,325222912
11035,325272064
11036,325403136
11037,325583360
11038,325763584
11039,325919232
11040,326050304
11041,326214144
11042,326337024
11043,326451712
11044,326590976
11045,326697472
11046,326795776
11047,326894080
11048,326951424
11049,327008768
11050,327049728
11051,327090688
11052,327139840
11053,327164416
11054,327197184
11055,327131648
11056,327016960
11057,326885888
11058,326664704
11059,326492672
11060,326271488
11061,326050304
11062,325886464
11063,325796352
11064,325714432
11065,325599744
11066,325468672
11067,325353984
11068,325190144
11069,325075456
11070,324985344
11071,324919808
11072,324854272
11073,324829696
11074,324739584
11075,324739584
11076,324739584
11077,324633088
11078,324608512
11079,324510208
11080,324420096
11081,324370944
11082,324297216
11083,324272640
11084,324239872
11085,324182528
11086,324174336
11087,324231680
11088,324239872
11089,324223488
11090,324182528
11091,324182528
11092,324141568
11093,324133376
11094,324125184
11095,324182528
11096,324207104
11097,324223488
11098,324256256
11099,324182528
11100,324215296
11101,324157952
11102,324108800
11103,324092416
11104,324026880
11105,324043264
11106,323994112
11107,323961344
11108,323977728
11109,324051456
11110,324084224
11111,324100608
11112,324108800
11113,324108800
11114,324067840
11115,324067840
11116,324084224
11117,324116992
11118,324198912
11119,324215296
11120,324289024
11121,324354560
11122,324313600
11123,324338176
11124,324280832
11125,324239872
11126,324190720
11127,324149760
11128,324166144
11129,324174336
11130,324239872
11131,324362752
11132,324575744
11133,324747776
11134,324903424
11135,325042688
11136,325214720
11137,325329408
11138,325460480
11139,325624320
11140,325771776
11141,325960192
11142,326091264
11143,326263296
11144,326369792
11145,326517248
11146,326615552
11147,326713856
11148,326795776
11149,326885888
11150,326918656
11151,326976000
11152,327049728
11153,327041536
11154,327123456
11155,327131648
11156,327131648
